word,lemma,pos,freq
yapıtlarını,yapıt,Noun,203
varlıklara,Varlık,Noun,203
russel,Russel,Noun,203
hücrelerinden,hücre,Noun,203
girard,Girard,Noun,203
florya,florya,Noun,203
medeniyetin,medeniyet,Noun,203
olta,olta,Noun,203
uygulamaktadır,uygulamak,Verb,203
projedir,proje,Verb,203
düzeylerde,Düzey,Noun,203
yatağına,yatak,Noun,203
denktir,denk,Verb,203
niteledi,nitelemek,Verb,203
berbat,berbat,Adj,203
konserlerin,konser,Noun,203
konserden,konser,Noun,203
seçilmesinden,seçilmek,Noun,203
hayırlı,hayır,Adj,203
uygulanmasının,Uygu,Noun,203
kirişler,kirişlemek,Verb,203
tsyd,Tsyd,Noun,203
nabız,nabız,Noun,203
bozukluğun,bozuk,Noun,203
kalbinin,kalp,Noun,203
hümeyra,Hümeyra,Noun,203
simgesidir,simge,Verb,203
sıçan,sıçmak,Adj,203
arsen,Arsen,Noun,203
tandoğan,Tandoğan,Noun,203
sınırlarındaki,sınır,Adj,203
valisinin,vali,Noun,203
kavgaları,kavga,Noun,203
ayran,ayran,Noun,203
hm,Hm,Interj,203
tse,Tse,Noun,203
başkentlik,başkent,Noun,203
organizasyonunu,organizasyon,Noun,203
sıkışıp,sıkışmak,Adv,203
stiline,stil,Noun,203
seviyesindedir,seviye,Verb,203
devleri,dev,Noun,203
antikorlar,antikor,Noun,203
katkılı,katkı,Adj,203
hawthorne,Hawthorne,Noun,203
mirasın,miras,Noun,203
esteban,Esteban,Noun,203
ismail,İsmail,Noun,203
concorde,Concorde,Noun,203
sy,Sy,Noun,203
aubrey,Aubrey,Noun,203
kanla,kanlamak,Verb,203
karaibrahimgil,Karaibrahimgil,Noun,203
korn,Korn,Noun,203
düşes,düşes,Noun,203
ihtilaf,ihtilâf,Noun,203
gecikmiş,gecikmek,Adj,203
lifi,lif,Noun,203
ekol,ekol,Noun,203
gprs,Gprs,Noun,203
sıkma,sıkmak,Verb,203
öğretmeye,öğretmek,Verb,203
akımların,akım,Noun,203
kullanılmamalıdır,kul,Verb,203
therapy,Therapy,Noun,203
dezavantajlı,dezavantaj,Adj,203
öngörülmüştür,öngörmek,Verb,203
metinlerinin,metîn,Noun,203
üniforması,üniforma,Noun,203
bahsedildi,bahsetmek,Verb,203
anglikanlar,anglikan,Noun,203
duyması,duymak,Noun,203
parçalarda,parça,Noun,203
beğenisine,beğeni,Noun,203
sporlu,spor,Adj,203
çerkesleri,Çerkes,Noun,203
cyber,Cyber,Noun,203
exclusive,Exclusive,Noun,203
vietnamca,Vietnam,Noun,203
lietuvos,Lietuvos,Noun,203
tanımladılar,tanımlamak,Verb,203
yavrum,yavru,Noun,203
yeşildir,yeşil,Verb,203
yumuşakçalar,yumuşakça,Noun,203
parlaklığa,parlak,Noun,203
çaybaşı,Çaybaşı,Noun,203
mechelen,Mechelen,Noun,203
lekesi,leke,Noun,203
güdüm,güdü,Noun,203
cumberland,Cumberland,Noun,203
galleria,Galleria,Noun,203
frekansından,frekans,Noun,203
reasürans,reasürans,Noun,203
yakınlarından,yakın,Noun,202
düşmekten,düşmek,Noun,202
sadakati,sadakat,Noun,202
uygurların,Uygur,Noun,202
komutanının,komutan,Noun,202
özellikte,özellik,Noun,202
hükûmetlerinin,hükûmet,Noun,202
düzenlenebilir,düzen,Verb,202
temelidir,temel,Verb,202
emilimi,emilim,Noun,202
uzatır,uzatmak,Verb,202
sibernetik,sibernetik,Noun,202
küçükler,küçüklemek,Verb,202
ifadelere,ifade,Noun,202
şort,şort,Noun,202
barındırıyordu,barınmak,Verb,202
besinlerin,besin,Noun,202
normatif,normatif,Adj,202
yaşça,yaş,Adv,202
gerekirdi,gerekmek,Verb,202
vazgeçildi,vazgeçmek,Verb,202
nablus,Nablus,Noun,202
azim,Azim,Noun,202
subaylarının,subay,Noun,202
denizlere,deniz,Noun,202
yayımlanarak,yayımlamak,Adv,202
ilgilenmek,ilgilenmek,Noun,202
objeleri,obje,Noun,202
motordan,motor,Noun,202
karşıtlık,karşıt,Noun,202
keşfedilmemiş,keşfetmek,Verb,202
gelişmelerle,gelişmek,Noun,202
imi,im,Noun,202
adayının,aday,Noun,202
metodolojik,metodolojik,Adj,202
pencerenin,pencere,Noun,202
idarenin,idare,Noun,202
bilme,bilmek,Verb,202
sinirler,sinirlemek,Verb,202
tomografi,tomografi,Noun,202
yedikleri,yemek,Adj,202
başlatılır,başlamak,Verb,202
standardının,Standard,Noun,202
hamm,Hamm,Noun,202
koleksiyoncusu,koleksiyon,Noun,202
rosalind,Rosalind,Noun,202
sarıoğlu,Sarıoğlu,Noun,202
kesime,kes,Noun,202
kentlerle,kent,Noun,202
açının,açınmak,Verb,202
atlayış,atlamak,Noun,202
yezîd,Yezid,Noun,202
işletmeciliği,işletme,Noun,202
yorumuna,yorum,Noun,202
türkçeyi,Türkçe,Noun,202
izlenimci,izlenim,Noun,202
piyale,piyale,Noun,202
âlim,âlim,Adj,202
nöronların,nöron,Noun,202
almaktır,almak,Verb,202
purdue,Purdue,Noun,202
interpol,İnterpol,Noun,202
tarzın,tarz,Noun,202
sebebidir,sebep,Verb,202
şalvar,şalvar,Noun,202
tetikledi,tetiklemek,Verb,202
bozulmuştur,bozulmak,Verb,202
mamut,mamut,Noun,202
arınma,arınmak,Verb,202
taif,Taif,Noun,202
tanışırlar,tanışmak,Verb,202
wilkes,Wilkes,Noun,202
susanne,Susanne,Noun,202
erduran,Erduran,Noun,202
buluşmak,buluşmak,Noun,202
morten,Morten,Noun,202
terzioğlu,Terzioğlu,Noun,202
ayaklanmasını,ayaklanmak,Noun,202
bayülgen,Bayülgen,Noun,202
watkins,Watkins,Noun,202
shea,Shea,Noun,202
mansell,Mansell,Noun,202
seferlere,sefer,Noun,202
troll,Troll,Noun,202
shaffer,Shaffer,Noun,202
howell,Howell,Noun,202
değiştirecek,değişmek,Adj,202
ende,en,Noun,202
ersun,Ersu,Noun,202
emirle,emir,Noun,202
kck,Kck,Noun,202
düdük,düdük,Adj,202
pd,Pd,Noun,202
rn,Rn,Noun,202
hesaplaması,hesaplamak,Noun,202
ofisinin,ofis,Noun,202
fosillerin,fosil,Noun,202
paketidir,paket,Verb,202
potansiyele,potansiyel,Noun,202
isuzu,İsuzu,Noun,202
satmış,satmak,Adj,202
hoşgörülü,hoşgörü,Adj,202
sergilediler,sergilemek,Verb,202
topçusu,top,Noun,202
filistinlilerin,Filistinli,Noun,202
desteklerini,destek,Noun,202
tarzdaki,tarz,Adj,202
rodeo,rodeo,Noun,202
çekildikten,çekilmek,Noun,202
vektörleri,vektör,Noun,202
tayfa,Tayf,Noun,202
aradığını,aramak,Noun,202
saudi,Saudi,Noun,202
ork,Ork,Noun,202
belçikalılar,Belçika,Verb,202
theofanis,Theofanis,Noun,202
motorsport,Motorsport,Noun,202
greuther,Greuther,Noun,202
kampını,kamp,Noun,201
turquie,Turquie,Noun,201
fedora,Fedora,Noun,201
yatırımların,yatırım,Noun,201
kaynaklanıyor,kaynaklanmak,Verb,201
değişimlerin,değişim,Noun,201
uyarıda,uyarı,Noun,201
adorno,Adorno,Noun,201
darbesinin,darbe,Noun,201
belgelerle,Belge,Noun,201
döngüler,döngü,Noun,201
çekirdeğinde,çekirdek,Noun,201
mikroskopik,mikroskopik,Noun,201
branş,branş,Noun,201
bakla,bakla,Noun,201
nöbeti,nöbet,Noun,201
başvurulan,başvurmak,Adj,201
etleri,et,Noun,201
yükümlülüğü,yüküm,Noun,201
sütunların,sütun,Noun,201
iradesini,irade,Noun,201
buluşlar,buluş,Noun,201
emniyeti,emniyet,Noun,201
banknot,banknot,Noun,201
celalettin,Celalettin,Noun,201
toplanmasına,top,Noun,201
değişikliklerine,değişik,Noun,201
pozitivizm,pozitivizm,Noun,201
sesidir,se,Verb,201
nuray,Nuray,Noun,201
erkeklik,erkeklik,Noun,201
faulkner,Faulkner,Noun,201
yapmadığını,yapmak,Noun,201
radyocular,radyo,Noun,201
mektupların,mektup,Noun,201
hümâyun,hümayun,Adj,201
imzalanmasından,imza,Noun,201
liraya,lira,Noun,201
boyunu,boy,Noun,201
mgk,Mgk,Noun,201
çalıştırılabilir,çalışmak,Verb,201
yakınlaştırma,yakın,Verb,201
dağıldıktan,dağılmak,Noun,201
kullanmakla,kullanmak,Noun,201
ölçülü,ölçü,Adj,201
florür,florür,Noun,201
doğanay,Doğanay,Noun,201
öğütülmüş,öğütmek,Adj,201
yamaçlar,yamaç,Noun,201
yelpaze,yelpaze,Adj,201
bugünlerde,bugün,Noun,201
yazdım,yazmak,Verb,201
düzlemine,düzlem,Noun,201
ogg,Ogg,Noun,201
listelerin,liste,Noun,201
harcamalarını,harcamak,Noun,201
etler,et,Noun,201
karışmıştır,karışmak,Verb,201
anhui,Anhui,Noun,201
mesken,mesken,Noun,201
vatandaşıdır,vatandaş,Verb,201
teşkilatına,teşkilât,Noun,201
voyvoda,voyvoda,Noun,201
uygulamasından,uygulamak,Noun,201
jokey,jokey,Noun,201
sicilyalı,Sicilya,Adj,201
vodvil,vodvil,Noun,201
abay,Abay,Noun,201
moser,Moser,Noun,201
garnett,Garnett,Noun,201
trak,Trak,Noun,201
rütbesinde,rütbe,Noun,201
khalifa,Khalifa,Noun,201
kino,Kino,Noun,201
hatch,Hatch,Noun,201
plastic,Plastic,Noun,201
kumandanlığı,kumandan,Noun,201
pavyonu,pavyon,Noun,201
goodwin,Goodwin,Noun,201
baharda,bahar,Noun,201
şeylerle,şey,Noun,201
antidepresan,antidepresan,Noun,201
adar,adamak,Verb,201
hacme,hacim,Noun,201
bekliyor,beklemek,Verb,201
temkinli,temkin,Adj,201
kloroform,kloroform,Noun,201
üssünü,üs,Noun,201
biçime,biçim,Noun,201
bileşenlerinden,bileşen,Noun,201
iplikli,iplik,Adj,201
hizmetlerde,hizmet,Noun,201
üretilip,üremek,Adv,201
savaştılar,savaşmak,Verb,201
kiracı,kira,Noun,201
hayber,Hayber,Noun,201
reaktörler,reaktör,Noun,201
gastronomi,gastronomi,Noun,201
nostalji,nostalji,Noun,201
doğranmış,doğramak,Adj,201
guarani,guarani,Noun,201
soğuma,soğumak,Verb,201
habil,Habil,Noun,201
skeç,skeç,Noun,201
frekanslarda,frekans,Noun,201
pond,Pond,Noun,201
yalıtımı,yalıtım,Noun,201
silkmede,silkmek,Noun,201
kanaldır,kanal,Verb,201
sinemalarında,sinema,Noun,201
bedeliyle,bedel,Noun,201
yoldaşlığı,yoldaş,Noun,201
mojo,Mojo,Noun,201
katniss,Katniss,Noun,201
yüzyıllardan,yüzyıl,Noun,200
eşcinselliğin,eşcinsel,Noun,200
yemeyi,yemek,Noun,200
etmenler,etmen,Noun,200
ideolojisini,ideoloji,Noun,200
açısında,açı,Noun,200
bükülmüş,bükmek,Adj,200
yakalamış,yakalamak,Adj,200
yaralanmaları,yaralamak,Noun,200
adımlarını,adım,Noun,200
iradesine,irade,Noun,200
yağmaladılar,yağmalamak,Verb,200
stratejisinin,strateji,Noun,200
açıkları,Açık,Noun,200
yaklaşımda,yaklaşım,Noun,200
saldırılarla,saldırı,Noun,200
güvenliğin,güvenlik,Noun,200
üretimden,üretim,Noun,200
futbolcularından,futbol,Noun,200
eşiğinde,eşik,Noun,200
postmodernizm,postmodernizm,Noun,200
kaybetmek,kaybetmek,Noun,200
kenarlarına,kenar,Noun,200
mclaughlin,Mclaughlin,Noun,200
prosedürler,prosedür,Noun,200
eskidir,eski,Verb,200
oyunculuğunu,oyun,Noun,200
indirir,inmek,Verb,200
taurus,Taurus,Noun,200
josep,Josep,Noun,200
wired,Wired,Noun,200
pireneler,pire,Verb,200
çözdü,çözmek,Verb,200
karacan,karaca,Noun,200
ertelenmiştir,ertelemek,Verb,200
alfabesinden,alfabe,Noun,200
siyasetle,Siyaset,Noun,200
boşandıktan,boşanmak,Noun,200
menajerliğini,menajer,Noun,200
sıkışmış,sıkışmak,Adj,200
hareketten,hareket,Noun,200
halkıdır,halk,Verb,200
sakinlerini,Sakin,Noun,200
halsizlik,hal,Noun,200
betik,betik,Noun,200
tahammül,tahammül,Noun,200
şikayetleri,şikâyet,Noun,200
kötücül,kötücül,Adj,200
servetinin,servet,Noun,200
anglosakson,Anglosakson,Noun,200
ırktan,ırk,Noun,200
lufthansa,Lufthansa,Noun,200
falk,Falk,Noun,200
andriy,Andriy,Noun,200
agah,agâh,Adj,200
comfort,Comfort,Noun,200
parlamentodaki,parlâmento,Adj,200
marcellus,Marcellus,Noun,200
mildred,Mildred,Noun,200
belinda,Belinda,Noun,200
anchorage,Anchorage,Noun,200
conti,Conti,Noun,200
fehim,fehim,Noun,200
beyhan,Beyhan,Noun,200
lyons,Lyons,Noun,200
parçalanır,parçalamak,Verb,200
direnişçiler,direnmek,Noun,200
konumlandırılan,konumlanmak,Adj,200
novaya,nova,Noun,200
bulunmaktadırlar,bulunmak,Verb,200
danimarkalılar,Danimarkalı,Noun,200
heykellerin,heykel,Noun,200
sürati,sürat,Noun,200
mutfağından,mutfak,Noun,200
sovyetleri,Sovyet,Noun,200
esirlerinin,esir,Noun,200
gollü,gol,Adj,200
fal,fal,Noun,200
söylendiği,söylenmek,Adj,200
kurulları,kurul,Noun,200
metninde,metin,Noun,200
arazilere,arazi,Noun,200
kartını,kart,Noun,200
karst,karst,Noun,200
pozisyonlarını,pozisyon,Noun,200
çoğulcu,çoğulcu,Adj,200
unvanın,unvan,Noun,200
anahtarlı,anahtar,Adj,200
parçalarla,parça,Noun,200
maestro,maestro,Noun,200
gizlenen,giz,Adj,200
fantasia,Fantasia,Noun,200
yunnan,Yunnan,Noun,200
dadı,dadı,Noun,200
kadınhanı,Kadınhanı,Noun,200
dilaver,dilaver,Noun,200
kup,kup,Noun,200
vaktinde,vaktinde,Adv,199
fiilinden,fiil,Noun,199
mensuptu,mensup,Verb,199
willi,Will,Noun,199
futbolla,futbol,Noun,199
zora,zor,Noun,199
evresine,evre,Noun,199
hücreden,hücre,Noun,199
geldikçe,gelmek,Adv,199
tekrarlar,tekrarlamak,Verb,199
reddetmek,reddetmek,Noun,199
eğriler,eğri,Noun,199
üretiyor,üremek,Verb,199
eyaletlere,eyalet,Noun,199
unsurlarından,Unsur,Noun,199
noktasıydı,nokta,Verb,199
fecr,Fecr,Noun,199
kurduktan,kurmak,Noun,199
koşmaya,koşmak,Verb,199
isteme,istemek,Verb,199
örtüsünü,örtü,Noun,199
konuşmasının,konuşmak,Noun,199
kişiliğine,kişilik,Noun,199
katran,katra,Noun,199
nutku,nutuk,Noun,199
uzaklara,uzak,Noun,199
lokalize,lokalize,Noun,199
adlarından,ad,Noun,199
sızıntısı,sızıntı,Noun,199
affı,af,Noun,199
tarayıcılar,taramak,Noun,199
kanserin,kanser,Noun,199
söylediğine,söylemek,Noun,199
gam,gam,Noun,199
odysseia,Odysseia,Noun,199
kelimelerle,kelime,Noun,199
sayacı,sayaç,Noun,199
melankolik,melankolik,Adj,199
kazılarında,kazı,Noun,199
kutsi,kutsî,Noun,199
bursuyla,burs,Noun,199
fetheden,fethetmek,Adj,199
rezervlerinin,rezerv,Noun,199
fraksiyonu,fraksiyon,Noun,199
gelmeleri,gelmek,Noun,199
gabonlu,Gabonlu,Noun,199
geçitleri,geçit,Noun,199
yayılmasının,yayılmak,Noun,199
steinbeck,Steinbeck,Noun,199
şehirlerle,şehir,Noun,199
kararlara,karar,Noun,199
bobo,Bobo,Noun,199
connolly,Connolly,Noun,199
muhabirliği,muhabir,Noun,199
yağmalanması,yağma,Noun,199
banco,Banco,Noun,199
donnie,Donnie,Noun,199
sokulan,sokulmak,Adj,199
fed,Fed,Noun,199
anneannesi,anneanne,Noun,199
neve,nev,Noun,199
keleş,keleş,Adj,199
ronson,Ronson,Noun,199
durdurmayı,durdurmak,Noun,199
eriha,Eriha,Noun,199
pasquale,Pasquale,Noun,199
aybaba,Aybaba,Noun,199
rees,Rees,Noun,199
richelieu,Richelieu,Noun,199
abby,Abby,Noun,199
makinaları,makina,Noun,199
kıtaya,kıta,Noun,199
uygar,uygar,Adj,199
ldl,Ldl,Noun,199
hamamın,hamam,Noun,199
blitz,Blitz,Noun,199
kask,kask,Noun,199
finler,Fin,Noun,199
değerlidir,değerli,Verb,199
kampüste,kampüs,Noun,199
sergilere,sergi,Noun,199
arttırmaya,arttırmak,Verb,199
içindeyken,iç,Adv,199
duyurmuş,duyurmak,Adj,199
örgülü,örgü,Adj,199
kozak,Kozak,Noun,199
sınırlarından,sınır,Noun,199
stadında,stat,Noun,199
yatağın,yatak,Noun,199
edelim,ede,Noun,199
yahudilerden,Yahudi,Noun,199
türkologlar,Türkolog,Noun,199
adlandırılacak,adlanmak,Adj,199
deste,deste,Noun,199
kızlarını,kız,Noun,199
kaside,kaside,Noun,199
fikriyle,fikir,Noun,199
banliyösü,banliyö,Noun,199
bostan,bostan,Noun,199
boavista,Boavista,Noun,199
ülser,ülser,Noun,199
vurulmuş,vurulmak,Adj,199
kehaneti,kehanet,Noun,199
dansta,dans,Noun,199
kollarına,kol,Noun,199
etabında,etap,Noun,199
sevgilisini,sevgili,Noun,199
amnezi,amnezi,Noun,199
penaltılar,penaltı,Noun,199
reach,Reach,Noun,199
erkekten,Erkek,Noun,198
geçidin,geçit,Noun,198
kadardı,kadar,Verb,198
bitkin,bitkin,Adj,198
tezinin,tez,Noun,198
kaçırmıştır,kaçırmak,Verb,198
vekalet,vekâlet,Noun,198
fikirlerinden,fikir,Noun,198
mecazi,mecazî,Adj,198
ardıl,ardılmak,Verb,198
iyileştirmeleri,iyi,Noun,198
dalından,dal,Noun,198
konuştuğunu,konuşmak,Noun,198
battlestar,Battlestar,Noun,198
yekaterinburg,Yekaterinburg,Noun,198
sponsorlar,sponsor,Noun,198
yükümlüdür,yüküm,Verb,198
ağırdır,ağır,Verb,198
müşavir,müşavir,Noun,198
deterjan,deterjan,Noun,198
sitelerini,site,Noun,198
tanrıçasıdır,tanrıça,Verb,198
eleştirerek,eleştirmek,Adv,198
gençliğin,genç,Noun,198
zengini,Zeng,Noun,198
azaldığını,azalmak,Noun,198
mesleğinin,meslek,Noun,198
platonik,platonik,Adj,198
geçmişlerdir,geçmek,Verb,198
deftere,defter,Noun,198
yıkma,yıkmak,Verb,198
şeritleri,şerit,Noun,198
festivalinin,festival,Noun,198
mahlasıyla,mahlâs,Noun,198
rumenler,Rumen,Noun,198
lucio,Lucio,Noun,198
romatoid,Romatoid,Noun,198
buralara,bura,Noun,198
diğerlerinde,diğer,Noun,198
şehirleşmiş,şehir,Adj,198
anday,Anday,Noun,198
whitaker,Whitaker,Noun,198
harlan,Harlan,Noun,198
hayward,Hayward,Noun,198
radu,Radu,Noun,198
moussa,Moussa,Noun,198
duygulu,Duygu,Adj,198
şeklinden,şekil,Noun,198
işletmecisi,işletme,Noun,198
havel,Havel,Noun,198
devredilen,devretmek,Adj,198
spitzer,Spitzer,Noun,198
imkanları,imkân,Noun,198
yenilgiyi,yenilgi,Noun,198
demirhan,Demirhan,Noun,198
kullanılıp,kul,Adv,198
natürmort,natürmort,Noun,198
paddy,Paddy,Noun,198
saatlerin,saat,Noun,198
davrandığı,davranmak,Adj,198
dunne,Dunne,Noun,198
dolardı,dolmak,Verb,198
güçlenmesi,güçlenmek,Noun,198
havsa,Havsa,Noun,198
suçlaması,suçlamak,Noun,198
öfkesi,öfke,Noun,198
odense,Oden,Verb,198
deneyimlerinden,deneyim,Noun,198
yerleştirdiği,yerleşmek,Adj,198
kavmi,kavmî,Adj,198
analizinin,analiz,Noun,198
turşu,turşu,Adj,198
hasadı,hasat,Noun,198
sıralamasını,sıralamak,Noun,198
koordinatlarında,koordinat,Noun,198
karahallı,Karahallı,Noun,198
oymağı,oymak,Noun,198
nahiyesinde,nahiye,Noun,198
peynirleri,peynir,Noun,198
kişilikler,kişilik,Noun,198
bilinse,bili,Verb,198
umutsuzluk,umut,Noun,198
psikotik,psikotik,Noun,198
maceralar,macera,Noun,198
yüzgeci,yüzgeç,Noun,198
geçitler,geçitlemek,Verb,198
filmlerdeki,film,Adj,198
yeşildere,Yeşildere,Noun,198
ruhlu,ruh,Adj,198
tokmak,tokmak,Noun,198
yeminli,yemin,Adj,198
sanayiciler,sanayi,Noun,198
yapımıdır,yapım,Verb,198
arasının,ara,Noun,197
keşfine,keşif,Noun,197
gelmediğini,gelmek,Noun,197
hayattayken,hayat,Adv,197
meclisten,Meclis,Noun,197
tosca,Tosca,Noun,197
sıdıka,Sıdık,Noun,197
dala,dalmak,Verb,197
normlar,norm,Noun,197
düzenlenmesini,düzen,Noun,197
özenli,özen,Adj,197
üretilmesine,üremek,Noun,197
yaşlarının,yaş,Noun,197
tektoniği,tektonik,Noun,197
öğrenciliği,öğrenci,Noun,197
kararlıydı,karar,Verb,197
bulunmuyordu,bulunmak,Verb,197
aşamasıdır,aşama,Verb,197
uyumsuzluk,uyum,Noun,197
hiçe,hiç,Noun,197
demokratların,demokrat,Noun,197
yağmurun,yağmur,Noun,197
uygulamasıyla,uygulamak,Noun,197
engellenmiştir,engel,Verb,197
çokluk,çokluk,Adv,197
insanlardır,insan,Verb,197
saçak,saçak,Noun,197
vazgeçmek,vazgeçmek,Noun,197
oğullarına,oğul,Noun,197
teolojisi,teoloji,Noun,197
tedaviyi,tedavi,Noun,197
alışkanlık,alışkan,Noun,197
astor,Astor,Noun,197
jakub,Jakub,Noun,197
trudeau,Trudeau,Noun,197
tanrıçalar,tanrıça,Noun,197
doğanşehir,Doğanşehir,Noun,197
derman,derman,Noun,197
tun,tun,Noun,197
bestecilik,beste,Noun,197
duruşması,duruşma,Noun,197
çallı,çal,Adj,197
sülün,sülün,Noun,197
murmansk,Murmansk,Noun,197
özdeşleşmiştir,özdeş,Verb,197
sakar,sakar,Adj,197
setini,set,Noun,197
kümbet,kümbet,Noun,197
ilkokula,ilkokul,Noun,197
ayrımcı,ayrım,Noun,197
tedarikçisi,tedarik,Noun,197
polisle,polis,Noun,197
çekingen,çekingen,Adj,197
mitroviça,Mitroviça,Noun,197
oklar,oklamak,Verb,197
sırtından,sırt,Noun,197
aranır,aranmak,Verb,197
tasarlama,tasarlamak,Verb,197
firmalarının,firma,Noun,197
dengesinin,denge,Noun,197
faşizme,faşizm,Noun,197
özetler,özetlemek,Verb,197
uzaktadır,uzak,Verb,197
karıştırarak,karışmak,Adv,197
terörü,terör,Noun,197
havzasına,havza,Noun,197
beylerinin,bey,Noun,197
üzerindeydi,Üzer,Verb,197
konsorsiyum,konsorsiyum,Noun,197
volker,Volker,Noun,197
habsburglar,Habsburg,Noun,197
adalarından,ada,Noun,197
leung,Leung,Noun,197
editörlüğü,editör,Noun,197
sasaki,Sasaki,Noun,197
ting,Ting,Noun,197
ümran,ümran,Noun,197
moşe,Moşe,Noun,197
bianchi,Bianchi,Noun,197
banat,Banat,Noun,197
anlamıştır,anlamak,Verb,197
emmett,Emmett,Noun,197
şadi,Şadi,Noun,197
bernal,Bernal,Noun,197
ronan,Rona,Noun,197
joaquin,Joaquin,Noun,197
kaymaklı,Kaymak,Adj,197
sapan,sapmak,Adj,197
winslow,Winslow,Noun,197
apps,Apps,Noun,197
takeda,Takeda,Noun,197
hawke,Hawke,Noun,197
haberine,haber,Noun,197
madsen,Madsen,Noun,197
franko,Franko,Noun,197
beretta,Beretta,Noun,197
christi,Christ,Noun,197
chico,Chico,Noun,197
playback,playback,Noun,197
onarılmıştır,onarmak,Verb,197
semavi,semavi,Adj,197
sabitleme,sabitlemek,Verb,197
geçirgen,geçirgen,Adj,197
işletmede,işletme,Noun,197
işlevine,işlev,Noun,197
kategorisindeki,kategori,Adj,197
penceresinden,pencere,Noun,197
şartlarından,şart,Noun,197
yuvalarını,yuva,Noun,197
zarfı,zarf,Noun,197
termoelektrik,termoelektrik,Noun,197
altınyayla,Altınyayla,Noun,197
seramikler,seramik,Noun,197
cici,cici,Adj,197
saraylı,saray,Adj,197
erfurt,Erfurt,Noun,197
korona,koro,Noun,197
koymayı,koymak,Noun,197
aşil,Aşil,Noun,197
bandar,Bandar,Noun,197
torbalar,torbalamak,Verb,197
sisli,sis,Adj,197
programdır,program,Verb,197
dalar,dalmak,Verb,197
öğretmenliğe,öğretmen,Noun,197
stokastik,stokastik,Noun,197
regis,Regis,Noun,197
temsilcilik,temsilci,Noun,197
anılarının,anı,Noun,197
ulsan,Ulsan,Noun,197
düşmanların,düşman,Noun,197
toynaklılar,toynaklılar,Noun,197
püskürtme,püskürmek,Verb,197
reloaded,Reloaded,Noun,197
jeju,Jeju,Noun,197
aliens,Aliens,Noun,197
yavuzeli,Yavuzeli,Noun,197
kürekçileri,kürek,Noun,197
generallerinden,general,Noun,196
seferlerde,sefer,Noun,196
mithatpaşa,Mithatpaşa,Noun,196
standartların,standart,Noun,196
gözlemlenmektedir,gözlem,Verb,196
yüke,yük,Noun,196
mikrometre,mikrometre,Noun,196
anaerobik,anaerobik,Adj,196
ulaşana,U,Noun,196
deyimler,deyim,Noun,196
sporuna,spor,Noun,196
satma,satmak,Verb,196
mümkündü,mümkün,Verb,196
oyuncusunun,oyun,Noun,196
dönemlerin,dönem,Noun,196
tüyü,Tü,Noun,196
hititlerin,Hitit,Noun,196
şampiyonayı,şampiyona,Noun,196
limanlarına,liman,Noun,196
çarptırılmıştır,çarpmak,Verb,196
takmak,takmak,Noun,196
davadan,dava,Noun,196
sahtecilik,sahte,Noun,196
aştığı,aşmak,Adj,196
açıklamalarına,açıklama,Noun,196
sürümlerinin,sürüm,Noun,196
sözüyle,söz,Noun,196
pulların,pul,Noun,196
katılımına,katılım,Noun,196
eldem,elde,Noun,196
batının,bat,Noun,196
merchant,Merchant,Noun,196
önlenebilir,ön,Verb,196
sayfaya,sayfa,Noun,196
modüle,modül,Noun,196
asimov,Asimov,Noun,196
lisansına,lisans,Noun,196
verilerden,veri,Noun,196
kısıtlaması,kısıtlamak,Noun,196
devran,devran,Noun,196
girmeleri,girmek,Noun,196
optimizasyonu,optimizasyon,Noun,196
kaplanır,kaplamak,Verb,196
tasarlanır,tasar,Verb,196
çıkarmışlardır,çıkarmak,Verb,196
yönelmiş,yönelmek,Adj,196
maddesini,madde,Noun,196
bulunmamıştır,bulunmak,Verb,196
sıddık,Sıddık,Noun,196
mantıksız,mantık,Adj,196
tide,Ti,Noun,196
ölmekte,ölmek,Verb,196
klarinet,klarinet,Noun,196
kalmanın,kalmak,Noun,196
amfi,amfi,Noun,196
eğitsel,eğitsel,Adj,196
eugenio,Eugenio,Noun,196
cabral,Cabral,Noun,196
branco,Branco,Noun,196
olmamaktadır,olmak,Verb,196
paylaşırlar,paylaşmak,Verb,196
birikimini,birikim,Noun,196
kocaoğlu,Kocaoğlu,Noun,196
tepelerde,tepe,Noun,196
bütçesinin,bütçe,Noun,196
üyelere,üye,Noun,196
keldani,Keldani,Noun,196
gilman,Gilman,Noun,196
sınırlamaları,sınırlamak,Noun,196
